Simulation,Description,Date_sd,Date_lockdown,Knot_date_1,Knot_date_2,Date,Mean,C_025,C_975
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-19,2088,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-20,3076,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-21,2988,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-22,2760,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-23,2762,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-24,2770,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-25,1809,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-26,1405,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-27,2223,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-28,2275,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-29,2338,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-30,2124,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-01,1947,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-02,1239,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-03,961,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-04,1612,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-05,1589,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-06,1428,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-07,1435,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-08,1015,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-09,889,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-10,726,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-11,1235,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-12,1096,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-13,1076,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-14,900,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-15,906,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-16,635,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-17,634,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-18,935,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-19,1025,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-20,819,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-21,744,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-22,702,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-23,454,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-24,385,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-25,510,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-26,542,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-27,546,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-28,452,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-29,439,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-30,345,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-31,306,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-06-01,441,NA,NA
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-02,39,39,39
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-03,47,45,49
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-04,56,53,60
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-05,68,63,73
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-06,81,75,89
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-07,98,89,108
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-08,118,106,130
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-09,142,126,158
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-10,170,150,192
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-11,205,179,232
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-12,246,214,281
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-13,296,256,340
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-14,355,306,411
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-15,427,366,496
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-16,514,437,600
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-17,617,522,725
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-18,742,624,876
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-19,892,748,1058
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-20,1073,893,1278
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-21,1290,1068,1544
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-22,1550,1277,1864
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-23,1863,1525,2251
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-24,2015,1648,2435
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-25,2178,1780,2636
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-26,2355,1923,2850
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-27,2546,2079,3083
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-28,2752,2244,3336
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-29,2976,2425,3609
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-30,3217,2617,3905
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-03-31,3478,2828,4225
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-01,3760,3054,4574
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-02,4065,3301,4950
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-03,3946,3204,4807
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-04,3831,3112,4667
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-05,3720,3021,4531
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-06,3611,2932,4400
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-07,3506,2845,4274
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-08,3404,2763,4149
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-09,3304,2682,4030
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-10,3208,2603,3913
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-11,3115,2528,3796
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-12,3024,2454,3688
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-13,2936,2382,3580
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-14,2850,2313,3476
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-15,2767,2246,3375
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-16,2686,2180,3275
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-17,2608,2117,3180
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-18,2532,2054,3088
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-19,2458,1994,2999
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-20,2386,1936,2910
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-21,2317,1879,2826
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-22,2249,1824,2744
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-23,2184,1772,2665
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-24,2120,1720,2589
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-25,2058,1670,2513
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-26,1998,1621,2439
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-27,1940,1573,2369
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-28,1883,1528,2300
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-29,1829,1483,2234
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-04-30,1775,1439,2168
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-01,1723,1397,2105
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-02,1673,1357,2043
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-03,1624,1316,1984
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-04,1577,1278,1927
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-05,1531,1241,1870
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-06,1486,1205,1816
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-07,1443,1170,1763
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-08,1401,1135,1712
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-09,1360,1102,1662
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-10,1321,1070,1614
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-11,1282,1039,1567
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-12,1245,1008,1521
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-13,1208,979,1477
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-14,1173,950,1434
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-15,1139,922,1392
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-16,1106,895,1352
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-17,1074,869,1312
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-18,1042,844,1274
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-19,1012,819,1237
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-20,982,795,1201
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-21,954,772,1166
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-22,926,749,1132
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-23,899,727,1099
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-24,873,706,1067
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-25,847,685,1036
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-26,822,666,1006
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-27,799,646,977
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-28,775,627,949
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-29,753,609,921
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-30,731,591,894
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-05-31,709,573,869
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-02,2020-06-01,689,557,843
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-02,39,39,39
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-03,47,45,49
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-04,56,53,60
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-05,68,63,73
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-06,81,75,89
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-07,98,89,108
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-08,118,106,131
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-09,142,126,158
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-10,170,151,192
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-11,205,180,232
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-12,246,215,281
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-13,296,256,340
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-14,355,306,411
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-15,427,366,497
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-16,514,437,600
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-17,555,471,650
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-18,600,509,703
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-19,649,550,761
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-20,702,594,823
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-21,759,642,891
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-22,820,693,964
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-23,887,749,1043
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-24,959,808,1129
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-25,1037,874,1221
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-26,1121,944,1321
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-27,1088,916,1282
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-28,1056,889,1245
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-29,1026,863,1209
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-30,996,838,1174
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-03-31,967,813,1140
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-04-01,938,789,1107
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-04-02,911,766,1074
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-04-03,884,744,1043
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-04-04,859,722,1013
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-04-05,834,701,983
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-04-06,809,680,955
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-04-07,786,661,927
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-04-08,763,641,900
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-04-09,741,622,874
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-26,2020-04-10,719,604,849
